Ubicacion,Altitud,Bortle,Nubosidad,Humedad,Temperatura,Velocidad_Viento,Presion,Fase_Lunar,Planetas_Visibles,Score_Visibilidad,Calidad_Observacion
Medellín,1491.4243670210374,7,29,35,13.322767476615645,14.742901767831308,1013.9201270488887,0.9416010387873742,2,47.0366320429253,0
Bogotá,2652.629838548357,8,34,53,15.621309916868043,8.047055867827098,1000.1246183357204,0.9211471375918331,0,35.604553695832585,0
Guajira,52.17245113185513,1,84,85,14.225321617836709,7.539451734318802,993.9378149788098,0.8841119539004179,0,27.412447460383454,0
Medellín,1497.0374032240265,7,36,59,10.102191137742714,3.8666773230598697,1001.7264541997766,0.09799474202971303,5,41.66934536174609,0
Villa de Leyva,2175.993376099789,4,4,47,10.157989876632854,10.520453404656621,994.5381980782588,0.6342974105203304,1,68.25366946079974,1
Bogotá,2589.118354814413,8,82,66,12.637985965620036,0.21559427666666464,1017.753699350333,0.8080989804935118,2,13.527961121483767,0
Medellín,1556.003772354167,7,77,58,9.213420511028936,0.742689445534403,993.395317201678,0.8355746895770949,4,26.28453775602872,0
Bogotá,2654.577000539537,7,25,89,23.034968472246252,8.99037880703704,1009.6893638203887,0.5779071425018961,1,38.69022051709313,0
Tatacoa,387.9921601055723,1,61,92,14.895841196213647,5.125118607276812,986.1642000039287,0.017495547486169105,3,40.4265432086673,0
Medellín,1543.8415872504636,7,3,39,14.713903226457704,14.299745583014408,1010.9089922180709,0.9737129016417351,3,54.2022074383257,0
Guajira,53.10602152111201,1,88,20,15.967959061706363,13.547860360841785,1021.0984870220016,0.4721967027581214,5,41.99643267568555,0
Bogotá,2643.8969561278877,8,41,91,23.90711058103332,10.705593880150609,1007.3862419587958,0.3935958952735982,1,27.128181754839723,0
Guajira,43.55890151940108,1,88,82,28.895213155603773,12.27218371691702,1005.1934921015514,0.39494871367726303,2,27.33317623844386,0
Cali,1062.0308099160266,6,17,86,26.218086381335322,10.0099777450154,1023.2503220609738,0.4241508800582665,4,47.11463882428226,0
Tatacoa,399.71947062496326,3,39,23,25.46070152540228,1.8837315406524102,1008.232844989213,0.242180718172753,1,47.913359102724534,0
Medellín,1478.247521024176,8,71,77,19.62538845442038,11.48315054533804,991.6797694972887,0.3273336257498298,2,22.2749782967553,0
Bogotá,2669.9631890657956,8,38,44,24.65133336721788,3.1528795307826956,993.1575960731483,0.9853576097747392,3,43.446558844253595,0
Villa de Leyva,2184.488661272661,2,13,66,21.266296832805995,4.851642826502951,1011.7387989141167,0.3681680002560942,1,57.340317780392496,0
Medellín,1543.1982494101642,7,31,57,13.190012676476695,12.288513181536302,1013.0946467251484,0.526725016473789,4,45.42673721862661,0
Medellín,1514.007971261489,7,50,34,13.006120825785217,8.047884125901723,993.6573304305057,0.8482942659752185,3,33.56072587022629,0
Villa de Leyva,2183.3879948572944,3,37,82,15.113408165006803,12.899110712751138,995.5404790066849,0.5274278111088635,0,37.854422178914575,0
Guajira,42.222404222051225,1,96,40,29.859264103275517,3.1955297976489625,1024.5975428932588,0.3244534216181676,1,33.20477151430576,0
Cali,1048.7739825984493,6,22,76,21.137956169113423,9.116676579103308,984.5878647311125,0.5237509769185301,1,41.16803715211663,0
Guajira,72.275678178016,1,62,72,25.613729048044867,1.2568645882239244,998.2090262798044,0.11408631043909745,1,30.46936725447114,0
Bogotá,2655.9138080682796,8,14,65,16.317410235597144,9.645914903100445,982.8101389038878,0.13000695523276984,3,42.33904647258551,0
Guajira,3.2862571769891105,2,96,33,17.785178495965404,11.438010566633022,1016.9485262899209,0.6941075322306689,0,34.84782785952381,0
Bogotá,2628.354780793678,8,24,95,11.013573887294033,8.773963409680825,984.1555627525445,0.9174606572597457,2,41.65126089626594,0
Tatacoa,398.6285497996043,2,16,36,12.111078987720088,3.9934725224821537,1010.330331040822,0.7256781334885183,4,54.5422576327371,0
Cali,1033.9478808170568,7,96,58,27.856557315827494,0.47014003288300077,982.5417540801567,0.0746132406573572,2,8.524304663712782,0
Medellín,1567.0221132617337,8,65,28,22.03612716053317,1.7917332594642865,1010.2784767014361,0.4028956110310057,1,28.27181877434665,0
Medellín,1520.7773174905626,7,77,96,16.100779181211653,9.334544686110393,1017.9366626117467,0.0025535882680637334,5,23.50539166916439,0
Bogotá,2615.699599176859,8,52,98,27.268429015893105,14.016303252637707,997.9469687115826,0.5112067433256329,1,24.22642174622209,0
Tatacoa,385.59269440452647,2,50,25,13.916477735311592,3.098016059580096,1003.495692204448,0.19320448488185138,4,48.05169624699373,0
Medellín,1536.6959110705197,7,38,42,31.42478476640489,11.025392236576481,998.0693782102377,0.8681466487286567,3,37.439347718145484,0
Bogotá,2624.273393576464,8,50,78,16.275622585908074,12.996765948735623,993.5219941384687,0.1043350528690824,3,28.460651434935112,0
Medellín,1525.5611349256403,7,69,65,16.09546289962946,7.813232676712666,1016.1468530282208,0.0014333986470304039,3,30.19341145744637,0
Bogotá,2643.5166627070703,9,5,57,15.485885732880925,10.038986937654867,992.2401158178945,0.4511460431137604,2,48.78074093623909,0
Guajira,45.00833181600721,2,66,33,10.93067638218291,12.225229750142223,1012.5324540975251,0.15543330392573917,3,40.22253808421867,0
Medellín,1479.7280383012624,7,6,91,10.667291535968298,3.9101273661089038,989.2788685664841,0.7379863822751617,3,49.389711693450025,0
Medellín,1403.6072643720258,7,50,81,23.554520828818962,4.453435114020644,991.2434208235248,0.919934731781395,2,29.99593472963009,0
Guajira,66.19253372602408,1,71,54,29.002833069393127,0.00941274942684256,995.1407523159745,0.04193801430256716,2,42.91031561824757,0
Medellín,1463.436107109698,7,41,38,26.97249224652016,14.446411963467037,1006.5120369827205,0.3955821119160967,4,37.29437624962147,0
Tatacoa,357.44897200705464,2,63,49,11.386582256512426,13.763173418945172,1000.4490043621794,0.9968149760709497,2,40.134276686409336,0
Tatacoa,407.4332410565755,2,14,97,21.093970923009593,11.468523956391454,1013.5315164422519,0.7326719700006685,4,56.22466113935142,0
Medellín,1525.8862863387333,7,28,44,10.53419710343936,1.1861403146497218,989.6105285151286,0.9531876437058071,3,51.8456994880138,0
Villa de Leyva,2098.095757357218,2,32,59,9.087071446713859,6.712543345492622,980.4802529531976,0.16408328521615556,2,46.034985304903785,0
Medellín,1525.1018652294108,7,93,33,23.753260625234415,1.528376309573292,1014.9450862303349,0.22136855949195355,0,19.657704505833994,0
Villa de Leyva,2121.903822306149,3,26,45,20.84365600832841,0.23880400894197906,1016.9742200246033,0.15481124059682594,1,47.34543475120894,0
Villa de Leyva,2168.4679316809875,3,35,41,9.9685684450753,9.242744478188959,982.6766073398775,0.30236903377593827,2,45.970264883785575,0
Bogotá,2657.368476117055,9,28,67,8.838541913743722,14.412441256202827,1007.4908384971278,0.7243840683290519,2,37.34179425550948,0
Guajira,43.8006965465421,1,37,70,31.75415392182403,13.543020351482252,997.0193052742885,0.1649466607581882,3,39.13233641309673,0
Medellín,1495.896188036845,8,56,22,8.720511971577725,10.451322224031065,1015.7253044837532,0.5242340378832885,3,36.90897157199743,0
Guajira,38.11399029566815,1,96,61,18.668678073203832,1.4496087624730714,1019.3486549388415,0.26920991911439807,3,29.64474770234288,0
Guajira,57.906117707824826,1,100,38,20.110856590584696,4.112460565084502,1018.2951695058762,0.8291957791369153,3,27.493444115765392,0
Villa de Leyva,2156.6411827904585,3,26,92,10.814723547210681,4.800850903279365,1014.9741911307883,0.006592405338939011,1,42.90701009120366,0
Bogotá,2612.283443880579,8,54,47,12.05748268255319,11.447250866183419,992.1073502933973,0.2231149585386668,3,31.466505131493527,0
Cali,977.2650423057952,7,32,64,16.44332015384846,12.033737688526712,1016.5350339605743,0.605240757572182,0,50.10103304360695,0
Cali,1048.2506254957145,7,67,90,26.2802210291279,5.776591844848806,1004.0065314157832,0.09671050197384257,2,20.002477221358824,0
Bogotá,2646.120320419635,8,85,97,20.169978177446403,6.268259949264145,982.3740476674441,0.4663122159459896,1,8.293252887948425,0
Guajira,76.09508848947759,1,65,82,23.309644989271078,0.66763558914257,1000.5622482454212,0.43620729648236967,2,24.210385110080857,0
Tatacoa,379.88788661068105,2,9,92,31.644189322176196,4.337050776281415,1022.3971062663497,0.8525230068217636,2,59.36725706492116,1
Villa de Leyva,2124.266846866157,3,4,38,26.432130447517032,6.769277657664599,1019.9536707380998,0.6253971931668133,0,56.76895104360679,0
Medellín,1464.6448921639042,6,73,66,18.424675955389226,1.7547456957788636,984.6018926448702,0.6397020621591026,2,25.56975366232881,0
Bogotá,2634.5772726608934,8,96,33,18.71460612311717,6.79901191132532,1013.4857008571466,0.9518076017891659,5,27.633875723385493,0
Tatacoa,406.9733886276373,2,37,57,22.85052984898412,12.797637183867005,1016.2606789681206,0.9823603753233751,1,49.758698734285566,0
Bogotá,2623.685253983777,9,12,72,23.968765002053704,8.7198152958758,992.2124684706545,0.6533947321528386,3,44.88541214770114,0
Tatacoa,446.9447374699521,2,30,80,20.017062220080113,1.1839478255761848,1001.2223856833491,0.5220014501520542,2,46.4370281831856,0
Medellín,1475.7355662135792,7,46,55,23.47666934755952,2.8750697824541147,1011.9944573658657,0.6079200584648798,2,37.199086430894894,0
Cali,1025.4638840643756,7,99,59,8.56477986593837,7.118165252378343,999.7568669969517,0.38244370505416037,0,14.196543429021098,0
Cali,991.5087073300936,7,87,100,18.31094873352426,5.422307247327181,985.075861348996,0.9874566169600774,1,14.350958988553135,0
Medellín,1474.8064000752706,7,51,49,14.694513825763442,5.380905293191481,1011.7647100106775,0.7050212594968588,3,22.40153387227508,0
Bogotá,2637.4098722895624,8,55,28,11.10018668583465,7.939011722153852,1021.0237410380887,0.29100679437916466,1,36.74014810644958,0
Bogotá,2615.0209181779014,8,14,83,10.389116307410603,8.76593882384186,1009.3618127782771,0.05776629897206842,1,45.502368685554316,0
Tatacoa,402.6824634417857,2,28,52,22.476611974752018,11.952923554142867,1014.8210336856065,0.04472192915196782,2,66.50384064307934,1
Bogotá,2653.207527408672,8,7,71,20.56641313166268,5.11449845193727,996.1263141046023,0.20491298052653917,2,47.80562376527318,0
Villa de Leyva,2181.801232870906,3,4,33,14.086018807912861,12.0819942456088,988.2439210306985,0.2329130542531116,3,65.73610539376334,1
Cali,985.6029117132479,7,28,94,19.302801410540347,5.079168436689488,1008.9248147728232,0.4150454939539002,2,39.08761474581286,0
Guajira,55.035269167469366,1,46,72,19.8135755643778,0.8314948341185074,994.7497042628548,0.21484601163625383,2,47.31861118876434,0
Bogotá,2638.1415562352513,8,67,78,12.68021553052678,8.312814765071867,1018.7033083545407,0.6309104308617446,2,15.964907279016955,0
Medellín,1439.5545622162224,7,75,97,23.650233485159614,8.818534873422218,985.5182622490103,0.21125473081058177,0,22.204952596131022,0
Tatacoa,366.13638710216264,2,44,60,26.74206455326617,14.018103684327901,999.5058664879906,0.18787653894114598,2,41.353293315053726,0
Medellín,1509.2484185765607,7,1,87,26.995124981348454,10.890919890937116,997.8527420210773,0.4712369928003699,2,51.07948361163047,0
Medellín,1454.4202955804606,7,26,87,22.45927593688292,13.766589787416592,1022.2124234099268,0.8886685993238188,2,34.106210265548064,0
Bogotá,2637.797385579357,7,94,27,20.27932598045634,13.625208153645143,986.8910660271981,0.4683054873786342,3,20.214556008920905,0
Villa de Leyva,2085.3267250952413,3,35,21,9.464171432129477,9.068611653873631,980.4431071255405,0.413848744572167,3,51.372198527516005,0
Cali,1014.9114289621807,7,35,60,14.90795117243854,7.916430980046713,990.7138345763203,0.5780949074597088,1,37.82621309077593,0
Medellín,1433.3947326634182,7,25,74,10.238514722676078,8.361614507453998,1016.9124586895895,0.2572136787516285,1,41.17683773896964,0
Cali,999.8626437188119,7,42,35,31.131755861083366,14.674962115158717,989.4194817221157,0.35343655449043443,2,42.314702209170726,0
Cali,1004.8678383465257,8,26,81,11.241923509418257,11.597515376204383,990.8395128667468,0.21383525566713057,3,37.78334172668691,0
Guajira,53.69076687584466,1,68,67,11.642609836426448,1.5939885718859377,985.8454462041565,0.5718099946076837,0,40.78277030308727,0
Villa de Leyva,2141.4234664027044,3,19,49,29.349838839931813,11.676426101720999,1012.1946291474443,0.6973875615692153,4,52.949909735700594,0
Tatacoa,362.92298362123165,2,10,31,30.654278803434988,2.558070733473388,983.1128385727437,0.6736986409905719,2,65.3089847584917,1
Bogotá,2603.4835502659357,8,73,54,26.37989694163784,6.7102582350843845,994.9043736047835,0.2548178179647618,2,19.72315930489423,0
Tatacoa,351.5767419320196,3,37,30,8.129718168144077,3.156895082648014,992.7124426979434,0.779648205747967,3,59.360820955791155,0
Bogotá,2646.1945651327037,8,5,83,8.032310502957529,10.343745982998447,1004.982187840557,0.25595366524993024,0,48.71795881929283,0
Medellín,1499.870595947867,7,71,69,17.07441847489882,13.159646042895535,1012.8687319258881,0.15031155126776297,2,20.738629315898553,0
Medellín,1515.0822464435146,7,22,40,11.44148888026142,4.355428280500214,1003.9794395613536,0.34980874868719436,2,56.55293785739108,0
Villa de Leyva,2133.995750408901,3,46,88,8.441267411638336,1.2301611181228145,1021.896169683878,0.597744089170883,1,41.40720499171308,0
Guajira,-2.0303016617316345,1,89,67,19.13760054570811,4.477396471124449,1022.8149187499299,0.142001818804398,3,25.468395446889033,0
Tatacoa,390.5200211721481,2,45,39,30.633485537767317,10.085427868982915,996.2659397824332,0.6480871121084563,3,47.451797699923915,0
Bogotá,2640.331409773167,8,11,86,15.771669797658355,4.9314019133167495,1014.9956169323701,0.863067996253491,1,37.1956505784613,0
Medellín,1460.0575302299883,7,89,63,23.867376282288717,4.171682513307051,1013.2460622470685,0.29314051025807053,2,12.005623728224226,0
Cali,985.9048091165355,7,12,52,23.653648475178578,2.766527858763974,1020.1834066267172,0.4502066161151195,1,55.695393634361835,0
Bogotá,2653.5276925727276,8,61,92,14.025922487964026,7.462746403116503,1000.1574638093466,0.22831042562517812,3,18.649666663005362,0
Tatacoa,403.0186463863055,1,81,80,23.610205971772743,4.139232422357813,1003.8712934239006,0.3612617290703949,2,23.204595168805685,0
Medellín,1528.9860827116013,6,88,28,13.09601538288539,10.965155237092247,998.7098441111708,0.021970570802507416,2,28.95541183322174,0
Tatacoa,451.66302425486015,2,96,87,10.928177925845336,1.1493360298830408,1018.2669613684867,0.9537693962128271,2,28.268538363734155,0
Tatacoa,354.9157409189556,2,59,54,24.833198853432563,9.960495496669763,990.336604191296,0.4158902132121951,2,46.28089939796426,0
Medellín,1482.4339703317448,7,42,100,10.722579610494002,3.563400218516548,990.7869085209101,0.7888701098180803,3,41.76647572452178,0
Bogotá,2643.7090340106106,8,75,84,31.92582124614453,7.339188915774047,996.7672296609686,0.14264343735650964,3,30.975219400437275,0
Bogotá,2650.907201976878,8,99,27,12.402857627605503,4.291348830468909,990.3654274446058,0.8123550441003988,2,12.21318639149292,0
Bogotá,2670.476435526472,8,67,64,22.25940470615498,10.841530140161934,1005.2453076386714,0.860147310962201,3,22.44291325793305,0
Guajira,71.85874893098662,1,4,66,17.872989713902143,14.17960560377455,986.0520547922976,0.7154771286876792,2,54.29766054961962,0
Guajira,84.15290349684913,1,36,59,11.033274137736012,13.7561516920472,994.4083798731825,0.9032083249834054,0,44.1087327918566,0
Bogotá,2641.84080619052,8,71,95,8.66825378185792,8.751393227161367,1021.1050114314015,0.16719712946813636,0,23.841944092472133,0
Villa de Leyva,2130.144887592475,3,91,73,22.945574775028,6.939154548854676,998.4151466086308,0.47648182878862,2,24.72961908803389,0
Bogotá,2698.4986955816203,8,30,95,27.362181530939026,12.274507641590727,1013.6705172422079,0.6201095320161573,3,41.80169265619689,0
Villa de Leyva,2153.599755377868,2,8,65,28.208375876161856,10.24989543941595,985.1057986267958,0.5961929706974873,4,55.44639574944074,0
Bogotá,2632.744575299896,8,50,66,19.585123353846427,2.753461713253993,991.1404028663803,0.8610409345262982,0,27.44257108511341,0
Medellín,1462.833420544749,7,28,34,26.658931212377254,12.313788204195003,1016.3305529540166,0.21569136797288568,2,49.53196738159539,0
Bogotá,2644.7840524331295,7,77,38,24.148331203725075,6.433265840920653,1014.3346821330363,0.1756438325388664,1,32.00134992709806,0
Bogotá,2670.1347007910945,8,39,45,25.382108659979195,2.8347848995676266,997.3770163367219,0.25337859485795144,3,30.78525212948081,0
Villa de Leyva,2133.986038146418,3,40,71,19.822376125323537,4.226960255947387,1022.9478605915064,0.8915500494128707,3,42.32160958759987,0
Bogotá,2635.9986135480235,8,85,41,23.201881765811052,4.012905453725136,1020.9789357125545,0.9410270826575747,1,21.913826884036396,0
Bogotá,2647.4746932463036,8,10,40,27.332621925825368,7.788104619051902,1023.3035337100508,0.5696301042699973,3,54.742970767633864,0
Bogotá,2654.165243086872,8,22,70,17.549220213368553,3.5155513601681325,999.2561610584503,0.5013719345705198,3,46.53616360197675,0
Medellín,1487.2049465169891,7,0,57,27.34349362082201,1.8534973110236423,988.8863112658557,0.6053856080126564,1,53.26486182077444,0
